profileID,respID,qID,altID,obsID,price,type,freshness,image
6,640,3,1,3837,1.5,Fuji,Excellent,fuji.jpg
14,640,3,2,3837,2,Pink Lady,Excellent,pinkLady.jpg
5,640,3,3,3837,1,Red Delicious,Excellent,redDelicious.jpg
3,640,4,1,3838,1,Honeycrisp,Excellent,honeycrisp.jpg
8,640,4,2,3838,1.5,Honeycrisp,Excellent,honeycrisp.jpg
58,640,4,3,3838,3,Honeycrisp,Average,honeycrisp.jpg
63,640,5,1,3839,3.5,Honeycrisp,Average,honeycrisp.jpg
68,640,5,2,3839,4,Honeycrisp,Average,honeycrisp.jpg
97,640,5,3,3839,3.5,Gala,Poor,gala.jpg
58,640,6,1,3840,3,Honeycrisp,Average,honeycrisp.jpg
83,640,6,2,3840,2,Honeycrisp,Poor,honeycrisp.jpg
100,640,6,3,3840,3.5,Red Delicious,Poor,redDelicious.jpg
101,641,1,1,3841,4,Fuji,Poor,fuji.jpg
53,641,1,2,3841,2.5,Honeycrisp,Average,honeycrisp.jpg
3,641,1,3,3841,1,Honeycrisp,Excellent,honeycrisp.jpg
23,641,2,1,3842,3,Honeycrisp,Excellent,honeycrisp.jpg
43,641,2,2,3842,1.5,Honeycrisp,Average,honeycrisp.jpg
78,641,2,3,3842,1.5,Honeycrisp,Poor,honeycrisp.jpg
90,641,3,1,3843,2.5,Red Delicious,Poor,redDelicious.jpg
88,641,3,2,3843,2.5,Honeycrisp,Poor,honeycrisp.jpg
96,641,3,3,3843,3.5,Fuji,Poor,fuji.jpg
68,641,4,1,3844,4,Honeycrisp,Average,honeycrisp.jpg
7,641,4,2,3844,1.5,Gala,Excellent,gala.jpg
95,641,4,3,3844,3,Red Delicious,Poor,redDelicious.jpg
56,641,5,1,3845,3,Fuji,Average,fuji.jpg
72,641,5,2,3845,1,Gala,Poor,gala.jpg
63,641,5,3,3845,3.5,Honeycrisp,Average,honeycrisp.jpg
100,641,6,1,3846,3.5,Red Delicious,Poor,redDelicious.jpg
98,641,6,2,3846,3.5,Honeycrisp,Poor,honeycrisp.jpg
2,641,6,3,3846,1,Gala,Excellent,gala.jpg
68,642,1,1,3847,4,Honeycrisp,Average,honeycrisp.jpg
105,642,1,2,3847,4,Red Delicious,Poor,redDelicious.jpg
36,642,1,3,3847,1,Fuji,Average,fuji.jpg
94,642,2,1,3848,3,Pink Lady,Poor,pinkLady.jpg
47,642,2,2,3848,2,Gala,Average,gala.jpg
70,642,2,3,3848,4,Red Delicious,Average,redDelicious.jpg
67,642,3,1,3849,4,Gala,Average,gala.jpg
16,642,3,2,3849,2.5,Fuji,Excellent,fuji.jpg
85,642,3,3,3849,2,Red Delicious,Poor,redDelicious.jpg
74,642,4,1,3850,1,Pink Lady,Poor,pinkLady.jpg
18,642,4,2,3850,2.5,Honeycrisp,Excellent,honeycrisp.jpg
27,642,4,3,3850,3.5,Gala,Excellent,gala.jpg
73,642,5,1,3851,1,Honeycrisp,Poor,honeycrisp.jpg
91,642,5,2,3851,3,Fuji,Poor,fuji.jpg
50,642,5,3,3851,2,Red Delicious,Average,redDelicious.jpg
46,642,6,1,3852,2,Fuji,Average,fuji.jpg
54,642,6,2,3852,2.5,Pink Lady,Average,pinkLady.jpg
48,642,6,3,3852,2,Honeycrisp,Average,honeycrisp.jpg
65,643,1,1,3853,3.5,Red Delicious,Average,redDelicious.jpg
96,643,1,2,3853,3.5,Fuji,Poor,fuji.jpg
22,643,1,3,3853,3,Gala,Excellent,gala.jpg
29,643,2,1,3854,3.5,Pink Lady,Excellent,pinkLady.jpg
20,643,2,2,3854,2.5,Red Delicious,Excellent,redDelicious.jpg
25,643,2,3,3854,3,Red Delicious,Excellent,redDelicious.jpg
29,643,3,1,3855,3.5,Pink Lady,Excellent,pinkLady.jpg
70,643,3,2,3855,4,Red Delicious,Average,redDelicious.jpg
92,643,3,3,3855,3,Gala,Poor,gala.jpg
76,643,4,1,3856,1.5,Fuji,Poor,fuji.jpg
69,643,4,2,3856,4,Pink Lady,Average,pinkLady.jpg
28,643,4,3,3856,3.5,Honeycrisp,Excellent,honeycrisp.jpg
34,643,5,1,3857,4,Pink Lady,Excellent,pinkLady.jpg
10,643,5,2,3857,1.5,Red Delicious,Excellent,redDelicious.jpg
60,643,5,3,3857,3,Red Delicious,Average,redDelicious.jpg
74,643,6,1,3858,1,Pink Lady,Poor,pinkLady.jpg
67,643,6,2,3858,4,Gala,Average,gala.jpg
100,643,6,3,3858,3.5,Red Delicious,Poor,redDelicious.jpg
82,644,1,1,3859,2,Gala,Poor,gala.jpg
33,644,1,2,3859,4,Honeycrisp,Excellent,honeycrisp.jpg
39,644,1,3,3859,1,Pink Lady,Average,pinkLady.jpg
18,644,2,1,3860,2.5,Honeycrisp,Excellent,honeycrisp.jpg
102,644,2,2,3860,4,Gala,Poor,gala.jpg
29,644,2,3,3860,3.5,Pink Lady,Excellent,pinkLady.jpg
44,644,3,1,3861,1.5,Pink Lady,Average,pinkLady.jpg
85,644,3,2,3861,2,Red Delicious,Poor,redDelicious.jpg
104,644,3,3,3861,4,Pink Lady,Poor,pinkLady.jpg
75,644,4,1,3862,1,Red Delicious,Poor,redDelicious.jpg
61,644,4,2,3862,3.5,Fuji,Average,fuji.jpg
6,644,4,3,3862,1.5,Fuji,Excellent,fuji.jpg
104,644,5,1,3863,4,Pink Lady,Poor,pinkLady.jpg
71,644,5,2,3863,1,Fuji,Poor,fuji.jpg
34,644,5,3,3863,4,Pink Lady,Excellent,pinkLady.jpg
25,644,6,1,3864,3,Red Delicious,Excellent,redDelicious.jpg
57,644,6,2,3864,3,Gala,Average,gala.jpg
29,644,6,3,3864,3.5,Pink Lady,Excellent,pinkLady.jpg
87,645,1,1,3865,2.5,Gala,Poor,gala.jpg
67,645,1,2,3865,4,Gala,Average,gala.jpg
9,645,1,3,3865,1.5,Pink Lady,Excellent,pinkLady.jpg
65,645,2,1,3866,3.5,Red Delicious,Average,redDelicious.jpg
56,645,2,2,3866,3,Fuji,Average,fuji.jpg
84,645,2,3,3866,2,Pink Lady,Poor,pinkLady.jpg
31,645,3,1,3867,4,Fuji,Excellent,fuji.jpg
66,645,3,2,3867,4,Fuji,Average,fuji.jpg
80,645,3,3,3867,1.5,Red Delicious,Poor,redDelicious.jpg
88,645,4,1,3868,2.5,Honeycrisp,Poor,honeycrisp.jpg
98,645,4,2,3868,3.5,Honeycrisp,Poor,honeycrisp.jpg
63,645,4,3,3868,3.5,Honeycrisp,Average,honeycrisp.jpg
64,645,5,1,3869,3.5,Pink Lady,Average,pinkLady.jpg
33,645,5,2,3869,4,Honeycrisp,Excellent,honeycrisp.jpg
91,645,5,3,3869,3,Fuji,Poor,fuji.jpg
47,645,6,1,3870,2,Gala,Average,gala.jpg
55,645,6,2,3870,2.5,Red Delicious,Average,redDelicious.jpg
78,645,6,3,3870,1.5,Honeycrisp,Poor,honeycrisp.jpg
101,646,1,1,3871,4,Fuji,Poor,fuji.jpg
100,646,1,2,3871,3.5,Red Delicious,Poor,redDelicious.jpg
41,646,1,3,3871,1.5,Fuji,Average,fuji.jpg
46,646,2,1,3872,2,Fuji,Average,fuji.jpg
12,646,2,2,3872,2,Gala,Excellent,gala.jpg
74,646,2,3,3872,1,Pink Lady,Poor,pinkLady.jpg
52,646,3,1,3873,2.5,Gala,Average,gala.jpg
47,646,3,2,3873,2,Gala,Average,gala.jpg
73,646,3,3,3873,1,Honeycrisp,Poor,honeycrisp.jpg
99,646,4,1,3874,3.5,Pink Lady,Poor,pinkLady.jpg
23,646,4,2,3874,3,Honeycrisp,Excellent,honeycrisp.jpg
40,646,4,3,3874,1,Red Delicious,Average,redDelicious.jpg
85,646,5,1,3875,2,Red Delicious,Poor,redDelicious.jpg
102,646,5,2,3875,4,Gala,Poor,gala.jpg
80,646,5,3,3875,1.5,Red Delicious,Poor,redDelicious.jpg
24,646,6,1,3876,3,Pink Lady,Excellent,pinkLady.jpg
54,646,6,2,3876,2.5,Pink Lady,Average,pinkLady.jpg
34,646,6,3,3876,4,Pink Lady,Excellent,pinkLady.jpg
36,647,1,1,3877,1,Fuji,Average,fuji.jpg
25,647,1,2,3877,3,Red Delicious,Excellent,redDelicious.jpg
34,647,1,3,3877,4,Pink Lady,Excellent,pinkLady.jpg
48,647,2,1,3878,2,Honeycrisp,Average,honeycrisp.jpg
95,647,2,2,3878,3,Red Delicious,Poor,redDelicious.jpg
28,647,2,3,3878,3.5,Honeycrisp,Excellent,honeycrisp.jpg
103,647,3,1,3879,4,Honeycrisp,Poor,honeycrisp.jpg
80,647,3,2,3879,1.5,Red Delicious,Poor,redDelicious.jpg
41,647,3,3,3879,1.5,Fuji,Average,fuji.jpg
19,647,4,1,3880,2.5,Pink Lady,Excellent,pinkLady.jpg
79,647,4,2,3880,1.5,Pink Lady,Poor,pinkLady.jpg
10,647,4,3,3880,1.5,Red Delicious,Excellent,redDelicious.jpg
67,647,5,1,3881,4,Gala,Average,gala.jpg
73,647,5,2,3881,1,Honeycrisp,Poor,honeycrisp.jpg
57,647,5,3,3881,3,Gala,Average,gala.jpg
11,647,6,1,3882,2,Fuji,Excellent,fuji.jpg
22,647,6,2,3882,3,Gala,Excellent,gala.jpg
69,647,6,3,3882,4,Pink Lady,Average,pinkLady.jpg
104,648,1,1,3883,4,Pink Lady,Poor,pinkLady.jpg
99,648,1,2,3883,3.5,Pink Lady,Poor,pinkLady.jpg
55,648,1,3,3883,2.5,Red Delicious,Average,redDelicious.jpg
102,648,2,1,3884,4,Gala,Poor,gala.jpg
41,648,2,2,3884,1.5,Fuji,Average,fuji.jpg
44,648,2,3,3884,1.5,Pink Lady,Average,pinkLady.jpg
49,648,3,1,3885,2,Pink Lady,Average,pinkLady.jpg
89,648,3,2,3885,2.5,Pink Lady,Poor,pinkLady.jpg
29,648,3,3,3885,3.5,Pink Lady,Excellent,pinkLady.jpg
34,648,4,1,3886,4,Pink Lady,Excellent,pinkLady.jpg
43,648,4,2,3886,1.5,Honeycrisp,Average,honeycrisp.jpg
5,648,4,3,3886,1,Red Delicious,Excellent,redDelicious.jpg
13,648,5,1,3887,2,Honeycrisp,Excellent,honeycrisp.jpg
4,648,5,2,3887,1,Pink Lady,Excellent,pinkLady.jpg
64,648,5,3,3887,3.5,Pink Lady,Average,pinkLady.jpg
94,648,6,1,3888,3,Pink Lady,Poor,pinkLady.jpg
84,648,6,2,3888,2,Pink Lady,Poor,pinkLady.jpg
58,648,6,3,3888,3,Honeycrisp,Average,honeycrisp.jpg
1,649,1,1,3889,1,Fuji,Excellent,fuji.jpg
44,649,1,2,3889,1.5,Pink Lady,Average,pinkLady.jpg
76,649,1,3,3889,1.5,Fuji,Poor,fuji.jpg
67,649,2,1,3890,4,Gala,Average,gala.jpg
72,649,2,2,3890,1,Gala,Poor,gala.jpg
94,649,2,3,3890,3,Pink Lady,Poor,pinkLady.jpg
15,649,3,1,3891,2,Red Delicious,Excellent,redDelicious.jpg
92,649,3,2,3891,3,Gala,Poor,gala.jpg
49,649,3,3,3891,2,Pink Lady,Average,pinkLady.jpg
73,649,4,1,3892,1,Honeycrisp,Poor,honeycrisp.jpg
16,649,4,2,3892,2.5,Fuji,Excellent,fuji.jpg
79,649,4,3,3892,1.5,Pink Lady,Poor,pinkLady.jpg
22,649,5,1,3893,3,Gala,Excellent,gala.jpg
26,649,5,2,3893,3.5,Fuji,Excellent,fuji.jpg
101,649,5,3,3893,4,Fuji,Poor,fuji.jpg
75,649,6,1,3894,1,Red Delicious,Poor,redDelicious.jpg
1,649,6,2,3894,1,Fuji,Excellent,fuji.jpg
90,649,6,3,3894,2.5,Red Delicious,Poor,redDelicious.jpg
16,650,1,1,3895,2.5,Fuji,Excellent,fuji.jpg
82,650,1,2,3895,2,Gala,Poor,gala.jpg
14,650,1,3,3895,2,Pink Lady,Excellent,pinkLady.jpg
97,650,2,1,3896,3.5,Gala,Poor,gala.jpg
33,650,2,2,3896,4,Honeycrisp,Excellent,honeycrisp.jpg
20,650,2,3,3896,2.5,Red Delicious,Excellent,redDelicious.jpg
28,650,3,1,3897,3.5,Honeycrisp,Excellent,honeycrisp.jpg
27,650,3,2,3897,3.5,Gala,Excellent,gala.jpg
14,650,3,3,3897,2,Pink Lady,Excellent,pinkLady.jpg
16,650,4,1,3898,2.5,Fuji,Excellent,fuji.jpg
20,650,4,2,3898,2.5,Red Delicious,Excellent,redDelicious.jpg
24,650,4,3,3898,3,Pink Lady,Excellent,pinkLady.jpg
90,650,5,1,3899,2.5,Red Delicious,Poor,redDelicious.jpg
86,650,5,2,3899,2.5,Fuji,Poor,fuji.jpg
11,650,5,3,3899,2,Fuji,Excellent,fuji.jpg
82,650,6,1,3900,2,Gala,Poor,gala.jpg
69,650,6,2,3900,4,Pink Lady,Average,pinkLady.jpg
51,650,6,3,3900,2.5,Fuji,Average,fuji.jpg
40,651,1,1,3901,1,Red Delicious,Average,redDelicious.jpg
27,651,1,2,3901,3.5,Gala,Excellent,gala.jpg
80,651,1,3,3901,1.5,Red Delicious,Poor,redDelicious.jpg
23,651,2,1,3902,3,Honeycrisp,Excellent,honeycrisp.jpg
66,651,2,2,3902,4,Fuji,Average,fuji.jpg
57,651,2,3,3902,3,Gala,Average,gala.jpg
2,651,3,1,3903,1,Gala,Excellent,gala.jpg
86,651,3,2,3903,2.5,Fuji,Poor,fuji.jpg
62,651,3,3,3903,3.5,Gala,Average,gala.jpg
93,651,4,1,3904,3,Honeycrisp,Poor,honeycrisp.jpg
42,651,4,2,3904,1.5,Gala,Average,gala.jpg
12,651,4,3,3904,2,Gala,Excellent,gala.jpg
21,651,5,1,3905,3,Fuji,Excellent,fuji.jpg
39,651,5,2,3905,1,Pink Lady,Average,pinkLady.jpg
56,651,5,3,3905,3,Fuji,Average,fuji.jpg
36,651,6,1,3906,1,Fuji,Average,fuji.jpg
52,651,6,2,3906,2.5,Gala,Average,gala.jpg
34,651,6,3,3906,4,Pink Lady,Excellent,pinkLady.jpg
101,652,1,1,3907,4,Fuji,Poor,fuji.jpg
95,652,1,2,3907,3,Red Delicious,Poor,redDelicious.jpg
15,652,1,3,3907,2,Red Delicious,Excellent,redDelicious.jpg
52,652,2,1,3908,2.5,Gala,Average,gala.jpg
19,652,2,2,3908,2.5,Pink Lady,Excellent,pinkLady.jpg
64,652,2,3,3908,3.5,Pink Lady,Average,pinkLady.jpg
51,652,3,1,3909,2.5,Fuji,Average,fuji.jpg
3,652,3,2,3909,1,Honeycrisp,Excellent,honeycrisp.jpg
101,652,3,3,3909,4,Fuji,Poor,fuji.jpg
3,652,4,1,3910,1,Honeycrisp,Excellent,honeycrisp.jpg
11,652,4,2,3910,2,Fuji,Excellent,fuji.jpg
76,652,4,3,3910,1.5,Fuji,Poor,fuji.jpg
56,652,5,1,3911,3,Fuji,Average,fuji.jpg
77,652,5,2,3911,1.5,Gala,Poor,gala.jpg
27,652,5,3,3911,3.5,Gala,Excellent,gala.jpg
58,652,6,1,3912,3,Honeycrisp,Average,honeycrisp.jpg
99,652,6,2,3912,3.5,Pink Lady,Poor,pinkLady.jpg
71,652,6,3,3912,1,Fuji,Poor,fuji.jpg
21,653,1,1,3913,3,Fuji,Excellent,fuji.jpg
2,653,1,2,3913,1,Gala,Excellent,gala.jpg
34,653,1,3,3913,4,Pink Lady,Excellent,pinkLady.jpg
50,653,2,1,3914,2,Red Delicious,Average,redDelicious.jpg
39,653,2,2,3914,1,Pink Lady,Average,pinkLady.jpg
71,653,2,3,3914,1,Fuji,Poor,fuji.jpg
8,653,3,1,3915,1.5,Honeycrisp,Excellent,honeycrisp.jpg
79,653,3,2,3915,1.5,Pink Lady,Poor,pinkLady.jpg
16,653,3,3,3915,2.5,Fuji,Excellent,fuji.jpg
36,653,4,1,3916,1,Fuji,Average,fuji.jpg
37,653,4,2,3916,1,Gala,Average,gala.jpg
9,653,4,3,3916,1.5,Pink Lady,Excellent,pinkLady.jpg
88,653,5,1,3917,2.5,Honeycrisp,Poor,honeycrisp.jpg
95,653,5,2,3917,3,Red Delicious,Poor,redDelicious.jpg
89,653,5,3,3917,2.5,Pink Lady,Poor,pinkLady.jpg
31,653,6,1,3918,4,Fuji,Excellent,fuji.jpg
70,653,6,2,3918,4,Red Delicious,Average,redDelicious.jpg
75,653,6,3,3918,1,Red Delicious,Poor,redDelicious.jpg
50,654,1,1,3919,2,Red Delicious,Average,redDelicious.jpg
3,654,1,2,3919,1,Honeycrisp,Excellent,honeycrisp.jpg
27,654,1,3,3919,3.5,Gala,Excellent,gala.jpg
93,654,2,1,3920,3,Honeycrisp,Poor,honeycrisp.jpg
49,654,2,2,3920,2,Pink Lady,Average,pinkLady.jpg
34,654,2,3,3920,4,Pink Lady,Excellent,pinkLady.jpg
47,654,3,1,3921,2,Gala,Average,gala.jpg
97,654,3,2,3921,3.5,Gala,Poor,gala.jpg
87,654,3,3,3921,2.5,Gala,Poor,gala.jpg
36,654,4,1,3922,1,Fuji,Average,fuji.jpg
81,654,4,2,3922,2,Fuji,Poor,fuji.jpg
22,654,4,3,3922,3,Gala,Excellent,gala.jpg
3,654,5,1,3923,1,Honeycrisp,Excellent,honeycrisp.jpg
4,654,5,2,3923,1,Pink Lady,Excellent,pinkLady.jpg
99,654,5,3,3923,3.5,Pink Lady,Poor,pinkLady.jpg
17,654,6,1,3924,2.5,Gala,Excellent,gala.jpg
102,654,6,2,3924,4,Gala,Poor,gala.jpg
94,654,6,3,3924,3,Pink Lady,Poor,pinkLady.jpg
99,655,1,1,3925,3.5,Pink Lady,Poor,pinkLady.jpg
95,655,1,2,3925,3,Red Delicious,Poor,redDelicious.jpg
83,655,1,3,3925,2,Honeycrisp,Poor,honeycrisp.jpg
94,655,2,1,3926,3,Pink Lady,Poor,pinkLady.jpg
55,655,2,2,3926,2.5,Red Delicious,Average,redDelicious.jpg
92,655,2,3,3926,3,Gala,Poor,gala.jpg
29,655,3,1,3927,3.5,Pink Lady,Excellent,pinkLady.jpg
21,655,3,2,3927,3,Fuji,Excellent,fuji.jpg
33,655,3,3,3927,4,Honeycrisp,Excellent,honeycrisp.jpg
49,655,4,1,3928,2,Pink Lady,Average,pinkLady.jpg
1,655,4,2,3928,1,Fuji,Excellent,fuji.jpg
28,655,4,3,3928,3.5,Honeycrisp,Excellent,honeycrisp.jpg
79,655,5,1,3929,1.5,Pink Lady,Poor,pinkLady.jpg
69,655,5,2,3929,4,Pink Lady,Average,pinkLady.jpg
36,655,5,3,3929,1,Fuji,Average,fuji.jpg
20,655,6,1,3930,2.5,Red Delicious,Excellent,redDelicious.jpg
105,655,6,2,3930,4,Red Delicious,Poor,redDelicious.jpg
8,655,6,3,3930,1.5,Honeycrisp,Excellent,honeycrisp.jpg
41,656,1,1,3931,1.5,Fuji,Average,fuji.jpg
21,656,1,2,3931,3,Fuji,Excellent,fuji.jpg
42,656,1,3,3931,1.5,Gala,Average,gala.jpg
8,656,2,1,3932,1.5,Honeycrisp,Excellent,honeycrisp.jpg
50,656,2,2,3932,2,Red Delicious,Average,redDelicious.jpg
3,656,2,3,3932,1,Honeycrisp,Excellent,honeycrisp.jpg
53,656,3,1,3933,2.5,Honeycrisp,Average,honeycrisp.jpg
26,656,3,2,3933,3.5,Fuji,Excellent,fuji.jpg
100,656,3,3,3933,3.5,Red Delicious,Poor,redDelicious.jpg
80,656,4,1,3934,1.5,Red Delicious,Poor,redDelicious.jpg
60,656,4,2,3934,3,Red Delicious,Average,redDelicious.jpg
91,656,4,3,3934,3,Fuji,Poor,fuji.jpg
14,656,5,1,3935,2,Pink Lady,Excellent,pinkLady.jpg
95,656,5,2,3935,3,Red Delicious,Poor,redDelicious.jpg
81,656,5,3,3935,2,Fuji,Poor,fuji.jpg
56,656,6,1,3936,3,Fuji,Average,fuji.jpg
78,656,6,2,3936,1.5,Honeycrisp,Poor,honeycrisp.jpg
39,656,6,3,3936,1,Pink Lady,Average,pinkLady.jpg
79,657,1,1,3937,1.5,Pink Lady,Poor,pinkLady.jpg
74,657,1,2,3937,1,Pink Lady,Poor,pinkLady.jpg
46,657,1,3,3937,2,Fuji,Average,fuji.jpg
77,657,2,1,3938,1.5,Gala,Poor,gala.jpg
31,657,2,2,3938,4,Fuji,Excellent,fuji.jpg
45,657,2,3,3938,1.5,Red Delicious,Average,redDelicious.jpg
16,657,3,1,3939,2.5,Fuji,Excellent,fuji.jpg
49,657,3,2,3939,2,Pink Lady,Average,pinkLady.jpg
7,657,3,3,3939,1.5,Gala,Excellent,gala.jpg
28,657,4,1,3940,3.5,Honeycrisp,Excellent,honeycrisp.jpg
95,657,4,2,3940,3,Red Delicious,Poor,redDelicious.jpg
10,657,4,3,3940,1.5,Red Delicious,Excellent,redDelicious.jpg
78,657,5,1,3941,1.5,Honeycrisp,Poor,honeycrisp.jpg
69,657,5,2,3941,4,Pink Lady,Average,pinkLady.jpg
18,657,5,3,3941,2.5,Honeycrisp,Excellent,honeycrisp.jpg
35,657,6,1,3942,4,Red Delicious,Excellent,redDelicious.jpg
67,657,6,2,3942,4,Gala,Average,gala.jpg
39,657,6,3,3942,1,Pink Lady,Average,pinkLady.jpg
50,658,1,1,3943,2,Red Delicious,Average,redDelicious.jpg
81,658,1,2,3943,2,Fuji,Poor,fuji.jpg
86,658,1,3,3943,2.5,Fuji,Poor,fuji.jpg
65,658,2,1,3944,3.5,Red Delicious,Average,redDelicious.jpg
89,658,2,2,3944,2.5,Pink Lady,Poor,pinkLady.jpg
44,658,2,3,3944,1.5,Pink Lady,Average,pinkLady.jpg
62,658,3,1,3945,3.5,Gala,Average,gala.jpg
4,658,3,2,3945,1,Pink Lady,Excellent,pinkLady.jpg
49,658,3,3,3945,2,Pink Lady,Average,pinkLady.jpg
44,658,4,1,3946,1.5,Pink Lady,Average,pinkLady.jpg
22,658,4,2,3946,3,Gala,Excellent,gala.jpg
74,658,4,3,3946,1,Pink Lady,Poor,pinkLady.jpg
44,658,5,1,3947,1.5,Pink Lady,Average,pinkLady.jpg
7,658,5,2,3947,1.5,Gala,Excellent,gala.jpg
46,658,5,3,3947,2,Fuji,Average,fuji.jpg
52,658,6,1,3948,2.5,Gala,Average,gala.jpg
41,658,6,2,3948,1.5,Fuji,Average,fuji.jpg
61,658,6,3,3948,3.5,Fuji,Average,fuji.jpg
83,659,1,1,3949,2,Honeycrisp,Poor,honeycrisp.jpg
58,659,1,2,3949,3,Honeycrisp,Average,honeycrisp.jpg
27,659,1,3,3949,3.5,Gala,Excellent,gala.jpg
49,659,2,1,3950,2,Pink Lady,Average,pinkLady.jpg
64,659,2,2,3950,3.5,Pink Lady,Average,pinkLady.jpg
58,659,2,3,3950,3,Honeycrisp,Average,honeycrisp.jpg
87,659,3,1,3951,2.5,Gala,Poor,gala.jpg
59,659,3,2,3951,3,Pink Lady,Average,pinkLady.jpg
67,659,3,3,3951,4,Gala,Average,gala.jpg
76,659,4,1,3952,1.5,Fuji,Poor,fuji.jpg
78,659,4,2,3952,1.5,Honeycrisp,Poor,honeycrisp.jpg
4,659,4,3,3952,1,Pink Lady,Excellent,pinkLady.jpg
22,659,5,1,3953,3,Gala,Excellent,gala.jpg
101,659,5,2,3953,4,Fuji,Poor,fuji.jpg
16,659,5,3,3953,2.5,Fuji,Excellent,fuji.jpg
83,659,6,1,3954,2,Honeycrisp,Poor,honeycrisp.jpg
37,659,6,2,3954,1,Gala,Average,gala.jpg
4,659,6,3,3954,1,Pink Lady,Excellent,pinkLady.jpg
53,660,1,1,3955,2.5,Honeycrisp,Average,honeycrisp.jpg
18,660,1,2,3955,2.5,Honeycrisp,Excellent,honeycrisp.jpg
24,660,1,3,3955,3,Pink Lady,Excellent,pinkLady.jpg
88,660,2,1,3956,2.5,Honeycrisp,Poor,honeycrisp.jpg
67,660,2,2,3956,4,Gala,Average,gala.jpg
8,660,2,3,3956,1.5,Honeycrisp,Excellent,honeycrisp.jpg
80,660,3,1,3957,1.5,Red Delicious,Poor,redDelicious.jpg
19,660,3,2,3957,2.5,Pink Lady,Excellent,pinkLady.jpg
43,660,3,3,3957,1.5,Honeycrisp,Average,honeycrisp.jpg
17,660,4,1,3958,2.5,Gala,Excellent,gala.jpg
7,660,4,2,3958,1.5,Gala,Excellent,gala.jpg
11,660,4,3,3958,2,Fuji,Excellent,fuji.jpg
92,660,5,1,3959,3,Gala,Poor,gala.jpg
13,660,5,2,3959,2,Honeycrisp,Excellent,honeycrisp.jpg
77,660,5,3,3959,1.5,Gala,Poor,gala.jpg
80,660,6,1,3960,1.5,Red Delicious,Poor,redDelicious.jpg
55,660,6,2,3960,2.5,Red Delicious,Average,redDelicious.jpg
48,660,6,3,3960,2,Honeycrisp,Average,honeycrisp.jpg
70,661,1,1,3961,4,Red Delicious,Average,redDelicious.jpg
94,661,1,2,3961,3,Pink Lady,Poor,pinkLady.jpg
16,661,1,3,3961,2.5,Fuji,Excellent,fuji.jpg
42,661,2,1,3962,1.5,Gala,Average,gala.jpg
88,661,2,2,3962,2.5,Honeycrisp,Poor,honeycrisp.jpg
8,661,2,3,3962,1.5,Honeycrisp,Excellent,honeycrisp.jpg
25,661,3,1,3963,3,Red Delicious,Excellent,redDelicious.jpg
31,661,3,2,3963,4,Fuji,Excellent,fuji.jpg
2,661,3,3,3963,1,Gala,Excellent,gala.jpg
100,661,4,1,3964,3.5,Red Delicious,Poor,redDelicious.jpg
40,661,4,2,3964,1,Red Delicious,Average,redDelicious.jpg
27,661,4,3,3964,3.5,Gala,Excellent,gala.jpg
7,661,5,1,3965,1.5,Gala,Excellent,gala.jpg
77,661,5,2,3965,1.5,Gala,Poor,gala.jpg
83,661,5,3,3965,2,Honeycrisp,Poor,honeycrisp.jpg
77,661,6,1,3966,1.5,Gala,Poor,gala.jpg
39,661,6,2,3966,1,Pink Lady,Average,pinkLady.jpg
16,661,6,3,3966,2.5,Fuji,Excellent,fuji.jpg
11,662,1,1,3967,2,Fuji,Excellent,fuji.jpg
5,662,1,2,3967,1,Red Delicious,Excellent,redDelicious.jpg
53,662,1,3,3967,2.5,Honeycrisp,Average,honeycrisp.jpg
71,662,2,1,3968,1,Fuji,Poor,fuji.jpg
58,662,2,2,3968,3,Honeycrisp,Average,honeycrisp.jpg
74,662,2,3,3968,1,Pink Lady,Poor,pinkLady.jpg
13,662,3,1,3969,2,Honeycrisp,Excellent,honeycrisp.jpg
75,662,3,2,3969,1,Red Delicious,Poor,redDelicious.jpg
4,662,3,3,3969,1,Pink Lady,Excellent,pinkLady.jpg
21,662,4,1,3970,3,Fuji,Excellent,fuji.jpg
57,662,4,2,3970,3,Gala,Average,gala.jpg
65,662,4,3,3970,3.5,Red Delicious,Average,redDelicious.jpg
55,662,5,1,3971,2.5,Red Delicious,Average,redDelicious.jpg
34,662,5,2,3971,4,Pink Lady,Excellent,pinkLady.jpg
74,662,5,3,3971,1,Pink Lady,Poor,pinkLady.jpg
69,662,6,1,3972,4,Pink Lady,Average,pinkLady.jpg
27,662,6,2,3972,3.5,Gala,Excellent,gala.jpg
65,662,6,3,3972,3.5,Red Delicious,Average,redDelicious.jpg
91,663,1,1,3973,3,Fuji,Poor,fuji.jpg
81,663,1,2,3973,2,Fuji,Poor,fuji.jpg
31,663,1,3,3973,4,Fuji,Excellent,fuji.jpg
105,663,2,1,3974,4,Red Delicious,Poor,redDelicious.jpg
1,663,2,2,3974,1,Fuji,Excellent,fuji.jpg
66,663,2,3,3974,4,Fuji,Average,fuji.jpg
47,663,3,1,3975,2,Gala,Average,gala.jpg
4,663,3,2,3975,1,Pink Lady,Excellent,pinkLady.jpg
61,663,3,3,3975,3.5,Fuji,Average,fuji.jpg
5,663,4,1,3976,1,Red Delicious,Excellent,redDelicious.jpg
60,663,4,2,3976,3,Red Delicious,Average,redDelicious.jpg
54,663,4,3,3976,2.5,Pink Lady,Average,pinkLady.jpg
